300|1103022002|Alurduamas|1103022|1|3|27
301|1103022003|Jambo Keupok|1103022|1|3|27
302|1103022004|Ujung Tanoh|1103022|1|3|27
303|1103022005|Beutong|1103022|1|3|27
304|1103022006|Ujung Gunong Rayek|1103022|1|3|27
305|1103022007|Ujung Gunung Cut|1103022|1|3|27
306|1103022008|Rambong|1103022|1|3|27
307|1103022009|Seuneubok Keuranji|1103022|1|3|27
308|1103022010|Bukit Gading|1103022|1|3|27
309|1103030001|Pasi Lembang|1103030|1|3|28
310|1103030002|Ujung Padang|1103030|1|3|28
311|1103030003|Indra Damai|1103030|1|3|28
312|1103030004|Suaq Bakong|1103030|1|3|28
313|1103030005|Barat Daya|1103030|1|3|28
314|1103030006|Sialang|1103030|1|3|28
315|1103030007|Kapeh|1103030|1|3|28
316|1103030008|Pulo Ie|1103030|1|3|28
317|1103030009|Jua|1103030|1|3|28
318|1103030010|Pasi Merapat|1103030|1|3|28
319|1103030011|Ujung|1103030|1|3|28
320|1103030012|Luar|1103030|1|3|28
321|1103030013|Kedai Kandang|1103030|1|3|28
322|1103030014|Rantau Binuang|1103030|1|3|28
323|1103030015|Ujung Pasir|1103030|1|3|28
324|1103030016|Gelumbuk|1103030|1|3|28
325|1103030017|Kedai Runding|1103030|1|3|28
326|1103031001|Sapik|1103031|1|3|29
327|1103031002|Durian Kawan|1103031|1|3|29
328|1103031003|Alai|1103031|1|3|29
329|1103031004|Paya Dapur|1103031|1|3|29
330|1103031005|Pucuk Lembang|1103031|1|3|29
331|1103031006|Lawe Buluh Didi|1103031|1|3|29
332|1103031007|Lawe Sawah|1103031|1|3|29
333|1103031008|Paya Laba|1103031|1|3|29
334|1103031009|Lawe Cimanok|1103031|1|3|29
335|1103040001|Kedai Padang|1103040|1|3|30
336|1103040002|Pasi Kuala Bau|1103040|1|3|30
337|1103040003|Suaq Geringgeng|1103040|1|3|30
338|1103040004|Simpang Lhee|1103040|1|3|30
339|1103040005|Simpang Empat|1103040|1|3|30
340|1103040006|Jambo Manyang|1103040|1|3|30
341|1103040007|Limau Purut|1103040|1|3|30
342|1103040008|Pulo Kambing|1103040|1|3|30
343|1103040009|Kampung Paya|1103040|1|3|30
344|1103040010|Krueng Batu|1103040|1|3|30
345|1103040011|Gunong Pulo|1103040|1|3|30
346|1103040012|Pulo Ie I|1103040|1|3|30
347|1103040013|Krueng Batee|1103040|1|3|30
348|1103040014|Pasi Kuala Asahan|1103040|1|3|30
349|1103040015|Fajar Harapan|1103040|1|3|30
350|1103040036|Krueng Kluet|1103040|1|3|30
351|1103040039|Alur Mas|1103040|1|3|30
352|1103040050|Kampung Tinggi|1103040|1|3|30
353|1103040051|Kampung Ruak|1103040|1|3|30
354|1103040052|Kota Fajar|1103040|1|3|30
355|1103040053|Gunung Pudung|1103040|1|3|30
356|1103041001|Ujung Padang Asahan|1103041|1|3|31
357|1103041002|Pulo Ie II|1103041|1|3|31
358|1103041003|Ie Mirah|1103041|1|3|31
359|1103041004|Ujung Padang Rasian|1103041|1|3|31
360|1103041005|Pasi Rasian|1103041|1|3|31
361|1103041006|Teupin Gajah|1103041|1|3|31
362|1103041007|Kampung Baro|1103041|1|3|31
363|1103041008|Krueng Kelee|1103041|1|3|31
364|1103041009|Lhok Sialang Rayeuk|1103041|1|3|31
365|1103041010|Lhok Sialang Cut|1103041|1|3|31
366|1103041011|Payateuk|1103041|1|3|31
367|1103041012|Silolo|1103041|1|3|31
368|1103041013|Kampung Baru|1103041|1|3|31
369|1103041014|Si Neubok|1103041|1|3|31
370|1103041015|Ladang Tuha|1103041|1|3|31
371|1103041016|Panton Bili|1103041|1|3|31
372|1103041017|Ladang Teungoh|1103041|1|3|31
373|1103041018|Pucuk Krueng|1103041|1|3|31
374|1103041019|Mata Ie|1103041|1|3|31
375|1103041020|Ujung Batu|1103041|1|3|31
376|1103041021|Pante Raja|1103041|1|3|31
377|1103042001|Jambo Papan|1103042|1|3|32
378|1103042002|Koto Indarung|1103042|1|3|32
379|1103042003|Siurai Urai|1103042|1|3|32
380|1103042004|Malaka|1103042|1|3|32
381|1103042005|Lawe Melang|1103042|1|3|32
382|1103042006|Koto|1103042|1|3|32
383|1103042007|Kampung Sawah|1103042|1|3|32
384|1103042008|Kampung Padang|1103042|1|3|32
385|1103042009|Pulo Air|1103042|1|3|32
386|1103042010|Mersak|1103042|1|3|32
387|1103042011|Simpang Dua|1103042|1|3|32
388|1103042012|Simpang Tiga|1103042|1|3|32
389|1103042013|Alur Kejrun|1103042|1|3|32
390|1103050001|Gunung Kerambil|1103050|1|3|33
391|1103050002|Air Berudang|1103050|1|3|33
392|1103050003|Lhok Ketapang|1103050|1|3|33
393|1103050004|Hilir|1103050|1|3|33
394|1103050005|Pasar|1103050|1|3|33
395|1103050006|Padang|1103050|1|3|33
396|1103050007|Tepi Air|1103050|1|3|33
397|1103050008|Hulu|1103050|1|3|33
398|1103050009|Jambo Apha|1103050|1|3|33
399|1103050010|Lhok Bengkuang|1103050|1|3|33
400|1103050011|Batu Itam|1103050|1|3|33
401|1103050012|Panjupian|1103050|1|3|33
